idnum,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,cntyfips,county,fips,Uppm,county_code,log_radon
5687,MN,MN,27,55310,5,1,0,4,Y, ,2,4,30,1200,1230,20288,20288,6,4.3,1146.49919,0,0,129,RENVILLE,27129,1.46313,62,1.808288771
5688,MN,MN,27,55314,5,1,0,4,Y, ,5,4,44,1857,600,12088,12388,2.1,12.1,1105.956867,0,0,129,RENVILLE,27129,1.46313,62,0.78845736
5689,MN,MN,27,56230,5,1,1,2,N, ,5,4,39,1720,1725,11688,11888,5.8,4.9,1105.956867,0,0,129,RENVILLE,27129,1.46313,62,1.774952351
5690,MN,MN,27,55021,4,1,0,4,Y, ,2,3,26,700,700,121687,121887,9.7,4.4,921.864905,0,0,131,RICE,27131,1.21306,63,2.282382386
5691,MN,MN,27,55021,4,1,0,3,Y, ,1,3,32,1630,1630,122087,122287,6.4,6.7,1024.442902,0,0,131,RICE,27131,1.21306,63,1.871802177
5693,MN,MN,27,55021,4,1,0,4,Y, ,4,3,39,840,943,11888,12088,5.6,4.8,990.411554,0,0,131,RICE,27131,1.21306,63,1.740466175
5694,MN,MN,27,55021,4,1,0,1,Y, ,2,3,41,1100,600,12388,12888,19,2.4,921.864905,0,0,131,RICE,27131,1.21306,63,2.949688335
5695,MN,MN,27,55021,4,1,1,3, , ,4,3,45,800,800,20288,20288,2.4,8.6,990.411554,0,0,131,RICE,27131,1.21306,63,0.916290732
5696,MN,MN,27,55046,4,1,0,4,Y, ,3,3,23,700,700,121687,121887,3,9.8,1071.318034,0,0,131,RICE,27131,1.21306,63,1.131402111
5699,MN,MN,27,55057,4,1,0,4,Y, ,3,3,25,600,2100,121487,121687,8.1,7.4,1071.318034,0,0,131,RICE,27131,1.21306,63,2.104134154
5700,MN,MN,27,55946,4,1,0,5,Y, ,4,3,24,2045,530,121587,121887,4.7,6.3,990.411554,0,0,131,RICE,27131,1.21306,63,1.568615918
5701,MN,MN,27,56156,5,1,0,4,Y, ,2,4,46,1400,1400,20288,20288,8.4,4,1146.49919,0,0,133,ROCK,27133,1.69558,64,2.140066163
5702,MN,MN,27,56156,5,1,0,4,Y, ,1,4,4,2205,2330,30388,31088,1.6,19,1088.985661,0,0,133,ROCK,27133,1.69558,64,0.530628251
5703,MN,MN,27,56726,2,1,1,7,Y, ,5,2,36,1615,1658,122887,123087,6,6.7,471.366223,0,0,135,ROSEAU,27135,0.808928,65,1.808288771
5704,MN,MN,27,56726,2,1,1,3,Y, ,2,2,38,1000,1000,123187,10188,1.1,21.9,461.62367,0,0,135,ROSEAU,27135,0.808928,65,0.182321557
5705,MN,MN,27,56751,2,1,0,4,Y, ,1,2,22,2300,800,11588,11788,11.4,3.8,485.435931,0,0,135,ROSEAU,27135,0.808928,65,2.442347035
5706,MN,MN,27,56751,2,1,1,3,N, ,5,2,33,645,650,122187,122387,4.3,7.6,471.366223,1,0,135,ROSEAU,27135,0.808928,65,1.481604541
5707,MN,MN,27,56751,2,1,1,3,N, ,4,2,32,1730,1625,122287,122487,3.6,13.7,461.274696,0,0,135,ROSEAU,27135,0.808928,65,1.30833282
5708,MN,MN,27,56751,2,1,0,2,Y, ,2,2,38,1215,1245,122887,123087,10.3,4.3,461.62367,0,0,135,ROSEAU,27135,0.808928,65,2.341805806
5709,MN,MN,27,56751,2,1,1,4,Y, ,4,2,38,1900,1925,122687,122887,3.4,7.5,461.274696,0,0,135,ROSEAU,27135,0.808928,65,1.252762968
5710,MN,MN,27,56751,2,1,0,4,Y, ,5,2,38,1415,1405,122687,122887,3.1,8.5,471.366223,0,0,135,ROSEAU,27135,0.808928,65,1.16315081
5711,MN,MN,27,56756,2,1,0,4,Y, ,3,2,22,2200,2157,121087,121287,3.6,10.5,433.316718,0,0,135,ROSEAU,27135,0.808928,65,1.30833282
5712,MN,MN,27,56759,2,1,0,4,Y, ,2,2,34,1001,1035,122287,122487,2.7,9.7,461.62367,0,0,135,ROSEAU,27135,0.808928,65,1.029619417
5713,MN,MN,27,56759,2,1,0,2,Y, ,5,2,34,2200,800,122687,122987,4,5.6,471.366223,0,0,135,ROSEAU,27135,0.808928,65,1.410986974
5715,MN,MN,27,56763,2,1,1,3,N, ,1,2,32,2100,2200,122687,122887,1.7,12.2,485.435931,0,0,135,ROSEAU,27135,0.808928,65,0.587786665
5717,MN,MN,27,55044,5,0,1,0, , ,1,2,39,1700,1700,11888,12088,19.3,2.8,485.435931,2,0,139,SCOTT,27139,1.06515,66,2.965273066
5718,MN,MN,27,55044,5,1,1,1,N, ,4,2,43,930,930,12288,12488,9.1,3.7,461.274696,0,0,139,SCOTT,27139,1.06515,66,2.219203484
5720,MN,MN,27,55352,5,1,0,4,Y, ,3,4,4,700,715,22988,30388,11.4,3.1,1214.922779,0,0,139,SCOTT,27139,1.06515,66,2.442347035
5721,MN,MN,27,55372,5,1,0,4,Y, ,1,4,26,800,800,20288,20288,10.2,4.1,1088.985661,0,0,139,SCOTT,27139,1.06515,66,2.332143895
5722,MN,MN,27,55372,5,1,1,2,Y, ,5,4,40,1500,1500,31388,31588,2.1,10.6,1105.956867,2,0,139,SCOTT,27139,1.06515,66,0.78845736
5723,MN,MN,27,55372,5,1,0,5,Y, ,1,4,49,2230,2230,20288,20288,1.2,16.7,1088.985661,0,0,139,SCOTT,27139,1.06515,66,0.262364264
5724,MN,MN,27,55378,5,1,0,4,Y, ,4,4,22,2035,2035,122787,122987,3.2,11.8,1177.377355,0,0,139,SCOTT,27139,1.06515,66,1.193922468
5725,MN,MN,27,55379,5,1,1,3, , ,2,4,42,1830,1835,11888,12088,2,15.9,1146.49919,0,0,139,SCOTT,27139,1.06515,66,0.741937345
5726,MN,MN,27,55379,5,1,0,4,Y, ,5,4,46,800,800,20288,20288,4.3,5.6,1105.956867,0,0,139,SCOTT,27139,1.06515,66,1.481604541
5727,MN,MN,27,56071,5,0,0,0, , ,5,3,24,730,830,121487,121687,2.2,14.3,893.23743,0,0,139,SCOTT,27139,1.06515,66,0.832909123
5728,MN,MN,27,56071,5,2,0,4,Y, ,1,3,29,2045,2115,11088,11288,5.4,5.2,1024.442902,0,0,139,SCOTT,27139,1.06515,66,1.704748092
5729,MN,MN,27,56071,5,1,0,4,Y, ,2,3,39,1800,1800,11588,11788,25.2,2.1,921.864905,2,0,139,SCOTT,27139,1.06515,66,3.230804396
5730,MN,MN,27,55308,5,1,0,4,Y, ,5,3,29,1700,1230,22188,22488,5.1,5,893.23743,2,0,141,SHERBURNE,27141,0.504879,67,1.648658626
5731,MN,MN,27,55319,5,1,0,2,Y, ,2,3,21,1200,1200,123087,10188,2.3,21.6,921.864905,0,0,141,SHERBURNE,27141,0.504879,67,0.875468737
5732,MN,MN,27,55330,5,1,0,2,Y, ,2,3,29,1800,1800,31788,31988,3.2,10.3,921.864905,0,0,141,SHERBURNE,27141,0.504879,67,1.193922468
5733,MN,MN,27,55330,5,1,0,1, , ,3,3,2,1800,1800,22388,22588,2.5,10.7,1071.318034,0,0,141,SHERBURNE,27141,0.504879,67,0.955511445
5734,MN,MN,27,55398,5,1,0,4,Y, ,4,3,42,1158,1550,11988,12188,2.8,10.2,990.411554,0,0,141,SHERBURNE,27141,0.504879,67,1.064710737
5735,MN,MN,27,55398,5,1,0,4,Y, ,3,3,49,900,2000,22088,22588,3.1,10.3,1071.318034,0,0,141,SHERBURNE,27141,0.504879,67,1.16315081
5738,MN,MN,27,55366,5,1,0,4,Y, ,1,4,21,945,945,120287,121087,4,8,1088.985661,1,0,143,SIBLEY,27143,1.26771,68,1.410986974
5739,MN,MN,27,55396,5,1,0,7,Y, ,5,4,21,800,800,121487,121687,5,7.7,1105.956867,0,0,143,SIBLEY,27143,1.26771,68,1.62924054
5740,MN,MN,27,56044,5,1,0,4,Y, ,4,4,33,1410,1410,122887,123087,1.5,20,1177.377355,0,0,143,SIBLEY,27143,1.26771,68,0.470003629
5741,MN,MN,27,56044,5,1,0,4,Y, ,1,4,47,1735,1735,20288,20288,4.8,6.6,1088.985661,0,0,143,SIBLEY,27143,1.26771,68,1.589235205
5742,MN,MN,27,55702,1,1,0,4,Y, ,1,2,21,817,817,121387,121587,0.8,25.2,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,-0.105360516
5743,MN,MN,27,55705,1,1,1,3, , ,2,2,35,2100,2100,122787,122987,0.5,54.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,-0.510825624
5744,MN,MN,27,55705,1,1,0,4,Y, ,4,2,40,800,800,11788,11988,2.4,8.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.916290732
5745,MN,MN,27,55706,1,1,0,4,Y, ,1,2,26,1130,1130,121287,121487,2.3,9,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.875468737
5746,MN,MN,27,55706,1,1,0,2,Y, ,2,2,26,2130,2130,121487,121687,4.6,8.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.547562509
5748,MN,MN,27,55706,1,1,0,2,Y, ,2,2,50,600,600,20288,20288,14.9,2.5,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,2.708050201
5751,MN,MN,27,55719,1,1,0,4,Y, ,4,2,26,700,800,121687,121887,1.5,14.9,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.470003629
5752,MN,MN,27,55719,1,1,0,4,Y, ,5,2,30,900,915,122087,122287,3.9,10.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.386294361
5753,MN,MN,27,55719,1,1,0,4,Y, ,1,2,34,2200,2200,122887,123087,1.8,13.7,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.641853886
5754,MN,MN,27,55719,1,1,0,4,Y, ,2,2,47,1600,1600,20288,20288,1.6,9.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.530628251
5755,MN,MN,27,55723,1,1,0,3,N, ,4,2,36,1200,1200,122787,122987,0.5,57.5,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,-0.510825624
5756,MN,MN,27,55724,1,1,1,3,N, ,2,2,42,830,830,12288,12488,0.4,0,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,-0.693147181
5757,MN,MN,27,55731,1,1,1,3,Y, ,4,2,24,1210,1410,121287,121487,0.5,29.7,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,-0.510825624
5758,MN,MN,27,55731,1,1,0,2,Y, ,3,2,47,830,830,20288,20288,8.7,4,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,2.174751721
5759,MN,MN,27,55732,1,1,1,1,Y, ,4,2,45,1620,1620,12288,12488,1.6,11.3,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.530628251
5760,MN,MN,27,55734,1,1,0,7,Y, ,4,2,24,1500,1500,121287,121487,1.4,13.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.405465108
5762,MN,MN,27,55734,1,1,0,4,Y, ,2,2,45,1740,1740,21088,21288,11.1,3.5,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,2.415913778
5763,MN,MN,27,55734,1,1,0,4,Y, ,3,2,48,1630,1631,20288,20288,1.5,16.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.470003629
5764,MN,MN,27,55734,1,1,0,4,Y, ,5,2,3,600,530,22488,22688,1.1,24.2,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.182321557
5765,MN,MN,27,55741,1,1,1,3,Y, ,2,2,3,1530,1535,30388,31088,0.9,35.3,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0
5767,MN,MN,27,55746,1,1,0,2,Y, ,1,2,27,1900,1900,121387,121587,4.2,6.1,485.435931,1,0,137,ST LOUIS,27137,0.622088,69,1.458615023
5770,MN,MN,27,55746,1,1,0,0,Y, ,2,2,34,1530,1530,10188,10188,2.9,9.3,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.098612289
5771,MN,MN,27,55746,1,1,0,2,Y, ,4,2,37,1530,1530,122687,122887,1.8,12.3,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.641853886
5772,MN,MN,27,55746,1,1,0,4,Y, ,4,2,35,1630,1630,11188,11388,1.8,20.2,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.641853886
5773,MN,MN,27,55746,1,1,0,4,Y, ,5,2,39,600,600,11688,11888,2.4,8.9,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.916290732
5774,MN,MN,27,55746,1,1,0,2,Y, ,5,2,41,1330,1330,12088,12288,1.7,12.3,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.587786665
5775,MN,MN,27,55746,1,1,1,3,Y, ,2,2,50,1700,1700,20288,21088,0.8,37.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,-0.105360516
5776,MN,MN,27,55746,1,1,0,7,Y, ,3,2,50,1900,1900,20288,20288,11.7,3.1,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,2.468099531
5777,MN,MN,27,55750,1,1,0,2,Y, ,3,2,45,915,915,12388,12588,1.8,9.9,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.641853886
5778,MN,MN,27,55750,1,1,0,4,Y, ,5,2,49,1400,400,20288,20288,2.8,8.3,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.064710737
5779,MN,MN,27,55751,1,1,1,3,Y, ,3,2,30,700,710,122287,122487,3.5,8.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.280933845
5780,MN,MN,27,55763,1,1,0,4,Y, ,3,2,36,1900,1900,10188,10188,3.6,12.3,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.30833282
5781,MN,MN,27,55763,1,1,0,4,Y, ,3,2,40,830,830,11888,12088,3.5,9.9,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.280933845
5782,MN,MN,27,55765,1,1,0,4,Y, ,5,2,25,1000,1030,121387,121587,3,7.3,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.131402111
5783,MN,MN,27,55765,1,1,1,3,Y, ,2,2,29,1140,1140,121687,121887,3.2,8.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.193922468
5786,MN,MN,27,55771,1,1,1,3,N, ,5,2,50,1200,1200,20288,20288,1.7,13.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.587786665
5788,MN,MN,27,55779,1,1,0,2,Y, ,5,2,47,930,935,13088,20288,3.4,6.7,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.252762968
5790,MN,MN,27,55782,1,1,0,2,Y, ,4,2,25,1920,1900,121487,121687,32.2,2.2,461.274696,2,0,137,ST LOUIS,27137,0.622088,69,3.47506723
5792,MN,MN,27,55792,1,1,0,4,Y, ,2,2,24,630,632,121587,121787,2.1,13.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.78845736
5793,MN,MN,27,55792,1,1,0,4,Y, ,3,2,28,1700,1700,121387,121587,0.8,23.1,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,-0.105360516
5794,MN,MN,27,55792,1,1,0,4,Y, ,4,2,33,1730,1730,122287,122487,1.5,15.9,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.470003629
5797,MN,MN,27,55792,1,1,0,4,Y, ,1,2,42,1900,1900,11788,11988,7.2,5.7,485.435931,1,0,137,ST LOUIS,27137,0.622088,69,1.987874348
5798,MN,MN,27,55792,1,1,0,4,Y, ,1,2,46,1055,1056,12788,12988,1.4,15.7,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.405465108
5799,MN,MN,27,55792,1,1,0,4,Y, ,4,2,45,1600,1600,20288,20288,1.3,18.5,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.336472237
5800,MN,MN,27,55803,1,1,0,4,Y, ,2,2,21,2000,2000,11188,11388,1.5,34.2,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.470003629
5801,MN,MN,27,55803,1,1,0,2,Y, ,5,2,21,2025,2025,120287,121087,5,7.1,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.62924054
5802,MN,MN,27,55803,1,1,0,2,Y, ,3,2,24,530,530,121487,121687,2.3,9.2,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.875468737
5803,MN,MN,27,55803,1,0,0,0, , ,5,2,25,2030,2020,122187,122387,2.4,37.8,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.916290732
5805,MN,MN,27,55803,1,1,0,4,Y, ,2,2,41,1800,1800,11788,11988,5.4,7.9,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.704748092
5806,MN,MN,27,55804,1,1,0,2,Y, ,1,2,23,1300,1400,121387,121587,1.1,15.9,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.182321557
5807,MN,MN,27,55804,1,1,0,4,Y, ,1,2,25,1000,1000,121387,121587,1.4,12.9,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.405465108
5808,MN,MN,27,55804,1,1,1,2,Y, ,3,2,27,2122,1910,121387,121787,7.2,5.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.987874348
5809,MN,MN,27,55804,1,1,0,4,Y, ,4,2,35,1230,1230,122987,123187,1.1,19.6,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.182321557
5810,MN,MN,27,55804,1,1,0,4,Y, ,1,2,36,1630,2015,11188,11388,3.3,11,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,1.223775432
5811,MN,MN,27,55804,1,1,0,4,Y, ,5,2,39,1900,2100,11488,11688,3.2,8.6,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.193922468
5812,MN,MN,27,55804,1,1,0,4,Y, ,4,2,41,1900,1900,12788,12988,1.5,13.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.470003629
5813,MN,MN,27,55804,1,1,0,0,Y, ,1,2,43,1510,2200,11688,11888,3.6,6,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,1.30833282
5814,MN,MN,27,55804,1,1,0,4,Y, ,3,2,43,2200,2200,11788,11988,0.8,41,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,-0.105360516
5816,MN,MN,27,55804,1,1,0,4,Y, ,3,2,49,1610,800,20288,20288,1.4,11.7,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.405465108
5817,MN,MN,27,55804,1,1,0,2,Y, ,3,2,50,850,850,21488,21688,2.7,8,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.029619417
5818,MN,MN,27,55804,1,1,0,4,Y, ,2,2,1,835,835,22788,22988,3.3,7.2,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.223775432
5819,MN,MN,27,55804,1,1,0,4,Y, ,3,2,2,800,930,31088,31288,0.9,23.3,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0
5821,MN,MN,27,55805,1,1,0,3,Y, ,5,2,2,1627,907,22688,22888,2,12.9,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.741937345
5822,MN,MN,27,55805,1,1,0,4,Y, ,4,2,3,1700,1800,31488,31688,1.9,15.2,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.693147181
5823,MN,MN,27,55806,1,1,0,4,Y, ,3,2,26,1100,1100,121287,121487,0.9,20.3,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0
5824,MN,MN,27,55806,1,1,0,0,Y, ,4,2,26,725,825,121487,121687,5.4,4.9,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,1.704748092
5825,MN,MN,27,55806,1,1,0,4,Y, ,2,2,48,2200,1800,20288,20288,1.5,14.3,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.470003629
5827,MN,MN,27,55807,1,1,0,0,Y, ,4,2,31,1600,1600,121987,122187,1.8,12.6,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.641853886
5828,MN,MN,27,55807,1,1,1,3,N, ,2,2,33,2000,2000,122987,123187,0.9,35,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0
5829,MN,MN,27,55807,1,1,0,5,Y, ,5,2,35,1123,1104,10188,10188,3.3,7.6,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.223775432
5830,MN,MN,27,55807,1,1,0,4,Y, ,2,2,37,2000,2030,123187,10188,1.7,15.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.587786665
5831,MN,MN,27,55807,1,1,0,2,Y, ,3,2,41,1400,1400,12188,12388,3.1,8.9,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,1.16315081
5832,MN,MN,27,55807,1,1,1,3,Y, ,3,2,46,1700,1700,12688,12988,0.7,24.2,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,-0.223143551
5833,MN,MN,27,55807,1,1,0,4,Y, ,5,2,46,1210,1225,12688,12888,4.3,7.1,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.481604541
5835,MN,MN,27,55807,1,1,0,2,Y, ,2,2,4,1645,1733,22388,22588,1.8,16,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.641853886
5837,MN,MN,27,55808,1,1,1,3,Y, ,3,2,28,1400,2100,122687,122887,2.2,18.2,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0.832909123
5838,MN,MN,27,55808,1,1,0,7,Y, ,2,2,27,1015,1115,11288,11488,2.4,14.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.916290732
5839,MN,MN,27,55808,1,1,0,4,Y, ,1,2,50,1500,1500,20288,20288,2.7,7.8,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,1.029619417
5842,MN,MN,27,55810,1,1,1,3,Y, ,5,2,43,1100,1100,12488,12788,1.8,9.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.641853886
5843,MN,MN,27,55810,1,1,0,4,Y, ,5,2,4,1600,1600,22988,30388,0.2,0,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,-1.203972804
5844,MN,MN,27,55811,1,1,0,4,Y, ,5,2,27,1100,1155,122287,122787,2.2,12.5,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.832909123
5845,MN,MN,27,55811,1,1,0,4,Y, ,1,2,28,1300,1300,121387,121587,4.6,5.3,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,1.547562509
5846,MN,MN,27,55811,1,1,0,2,Y, ,1,2,29,2000,2000,121687,121887,2.1,12.6,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,0.78845736
5847,MN,MN,27,55811,1,1,0,4,Y, ,2,2,39,800,930,11888,12088,2,15.5,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.741937345
5849,MN,MN,27,55811,1,1,0,2,Y, ,2,2,46,1700,2045,12888,13088,6.4,5.1,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,1.871802177
5850,MN,MN,27,55811,1,1,0,4,Y, ,1,2,1,1710,1725,31288,31488,3,8.2,485.435931,0,0,137,ST LOUIS,27137,0.622088,69,1.131402111
5851,MN,MN,27,55811,1,1,0,2,Y, ,4,2,1,1920,1920,22488,22688,2,12.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,0.741937345
5852,MN,MN,27,55812,1,1,0,7,Y, ,3,2,30,1300,1300,121987,122187,0.9,21.5,433.316718,0,0,137,ST LOUIS,27137,0.622088,69,0
5853,MN,MN,27,55812,1,1,0,4,Y, ,4,2,30,1200,1200,10188,11088,3.3,7.8,461.274696,0,0,137,ST LOUIS,27137,0.622088,69,1.223775432
5854,MN,MN,27,55812,1,5,0,4,Y, ,2,2,44,1630,1630,12188,12388,1.8,12.3,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.641853886
5855,MN,MN,27,55812,1,1,0,4,Y, ,2,2,45,1400,1400,20288,20288,1.8,14.8,461.62367,0,0,137,ST LOUIS,27137,0.622088,69,0.641853886
5856,MN,MN,27,55812,1,1,0,4,Y, ,5,2,49,1500,1500,20288,20288,2.2,19.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,0.832909123
5857,MN,MN,27,55972,1,1,0,4,Y, ,5,2,23,1010,1010,121287,121487,4.3,6.4,471.366223,0,0,137,ST LOUIS,27137,0.622088,69,1.481604541
5858,MN,MN,27,55320,2,1,0,1,N, ,1,4,44,2215,2240,12688,12888,7.5,4.7,1088.985661,0,0,145,STEARNS,27145,1.12344,70,2.028148247
5859,MN,MN,27,56301,2,1,0,7,Y, ,1,3,22,1900,2150,120287,121087,6.4,5.1,1024.442902,0,0,145,STEARNS,27145,1.12344,70,1.871802177
5860,MN,MN,27,56301,2,1,0,4,Y, ,2,3,22,2230,2230,120287,121187,8.3,4.2,921.864905,0,0,145,STEARNS,27145,1.12344,70,2.128231706
5861,MN,MN,27,56301,2,1,0,3,N, ,2,3,24,1959,1959,121387,121587,2.1,9.2,921.864905,0,0,145,STEARNS,27145,1.12344,70,0.78845736
5862,MN,MN,27,56301,2,1,0,4,Y, ,1,3,32,930,1530,122087,122287,3.3,11.2,1024.442902,0,0,145,STEARNS,27145,1.12344,70,1.223775432
5863,MN,MN,27,56301,2,1,0,2,Y, ,2,3,35,1155,1150,123187,10188,1.3,16,921.864905,0,0,145,STEARNS,27145,1.12344,70,0.336472237
5864,MN,MN,27,56301,2,1,0,4,Y, ,4,3,26,930,1200,122787,122987,5,7.4,990.411554,0,0,145,STEARNS,27145,1.12344,70,1.62924054
5865,MN,MN,27,56301,2,1,1,3,Y, ,4,3,37,1130,1030,122787,122987,1,18.3,990.411554,1,0,145,STEARNS,27145,1.12344,70,0.09531018
5866,MN,MN,27,56303,2,1,0,4,Y, ,2,3,27,740,827,122187,122387,7,5.9,921.864905,0,0,145,STEARNS,27145,1.12344,70,1.960094784
5867,MN,MN,27,56303,2,1,0,2,Y, ,1,3,34,845,845,10188,10188,5.7,5.9,1024.442902,0,0,145,STEARNS,27145,1.12344,70,1.757857918
5868,MN,MN,27,56303,2,1,0,7, , ,1,3,49,800,800,20288,20288,10.1,3.6,1024.442902,0,0,145,STEARNS,27145,1.12344,70,2.32238772
5870,MN,MN,27,56303,2,1,1,5,Y, ,3,3,3,1600,1600,31288,31488,2.6,17,1071.318034,0,0,145,STEARNS,27145,1.12344,70,0.993251773
5872,MN,MN,27,56307,2,1,1,3,Y, ,2,3,33,2200,2245,122787,122987,1.5,21.6,921.864905,0,0,145,STEARNS,27145,1.12344,70,0.470003629
5873,MN,MN,27,56310,2,1,0,4,Y, ,2,3,28,903,927,121987,122187,5,5.6,921.864905,0,0,145,STEARNS,27145,1.12344,70,1.62924054
5877,MN,MN,27,56320,2,1,0,2,Y, ,1,3,40,1940,2015,11688,11888,7.4,4.9,1024.442902,0,0,145,STEARNS,27145,1.12344,70,2.014903021
5878,MN,MN,27,56340,2,1,0,4,Y, ,2,3,48,2330,2330,40488,40488,2.6,8.5,921.864905,0,0,145,STEARNS,27145,1.12344,70,0.993251773
5880,MN,MN,27,56374,2,1,0,2,N, ,5,3,23,730,700,121287,121487,1.9,9.5,893.23743,0,0,145,STEARNS,27145,1.12344,70,0.693147181
5881,MN,MN,27,56378,2,1,1,3,Y, ,5,3,40,1930,1930,11688,11888,2.2,10.2,893.23743,0,0,145,STEARNS,27145,1.12344,70,0.832909123
5882,MN,MN,27,56379,2,1,0,4,Y, ,3,3,1,1955,2205,22388,22588,5,6.8,1071.318034,0,0,145,STEARNS,27145,1.12344,70,1.62924054
5883,MN,MN,27,55060,4,1,0,7,Y, ,4,3,31,2300,455,121987,122287,7.3,4,990.411554,0,0,147,STEELE,27147,1.30971,71,2.00148
5884,MN,MN,27,55060,4,1,0,4,Y, ,2,3,34,1030,1030,122387,122587,3.7,10.6,921.864905,1,0,147,STEELE,27147,1.30971,71,1.335001067
